Creditscore,Creditscoreindicator,Likelihoodoffailure,CreditlimitGBPGBP,Previouscreditscore,SMEindicator,ReturnonTotalAssets2020,ReturnonTotalAssets2019,ReturnonShareholdersFunds2020,ReturnonShareholdersFunds2019,ReturnonCapitalEmployed2020,ReturnonCapitalEmployed2019
21,Caution,10.1,,,Yes,,-913.8461538,,-913.8461538,,-913.8461538
23,Caution,10.8,,23,Yes,-30.02754821,,-30.02754821,,-30.02754821,
40,Caution,4.6,500,40,Yes,,7.865411998,,7.865411998,,7.865411998
23,Caution,10.8,,23,Yes,26.53061225,,26.53061225,,26.53061225,
23,Caution,10.8,,23,Yes,0.125,,0.125,,0.125,
26,Caution,10.8,500,26,Yes,-22.95686105,19.07839867,-64.06533575,31.68282549,-64.06533575,31.68282549
42,Normal,4.1,617,42,Yes,-7.993458788,-6.241318851,-8.827374294,-6.788770418,-8.827374294,-6.788770418
63,Stable,1.8,27295,63,Yes,,,,,,
29,Caution,10.8,500,29,Yes,,,,,,
23,Caution,10.8,,23,Yes,,100,,100,,100
21,Caution,10.6,,35,Yes,,11.99730595,,25.78570295,,11.99730595
64,Stable,2.2,50000000,77,No,,1.246306893,,43.63338789,,34.47116628
41,Normal,4.5,762,41,Yes,,-6.450182717,,-6.726916071,,-6.726916071
25,Caution,11.2,3316000,92,No,,-0.375787122,,-1.156611441,,-0.459285005
35,Caution,10.6,5048,90,Yes,,5.150540538,,6.341605931,,5.39082981
34,Caution,10.6,29804,87,Yes,,5.037396845,,5.471023103,,5.089139548
28,Caution,10.6,500,95,Yes,,19.45192014,,40.97052029,,31.61432992
22,Caution,10.8,,22,Yes,-336,-309.2307692,,,-336,-309.2307692
63,Stable,2.3,500,41,Yes,,-9.906029757,,-12.00189753,,-10.50664452
23,Caution,10.6,,62,Yes,,-4.967055246,,-534.5454545,,-534.5454545
85,Secure,1.1,18508,76,Yes,,9.058096639,,15.01492175,,14.57304017
66,Stable,,522,69,Yes,,,,,,
97,Secure,1,111936,92,Yes,,5.608127217,,10.49385238,,10.49385238
63,Stable,1.8,111991,79,Yes,,1.877799933,,2.430046522,,2.111443163
63,Stable,2.3,16755,45,Yes,,3.609398811,,6.303755274,,3.856333546
96,Secure,1,216316,88,Yes,,2.095360393,,12.53631459,,12.52595831
59,Normal,2.3,1649,85,Yes,,9.48954888,,9.535720404,,9.535720404
34,Caution,10.6,500,73,Yes,,1.819435604,,1.858877086,,1.858877086
85,Secure,1.1,24602,85,Yes,,56.95093535,,99.94326952,,97.64070391
88,Secure,1,52662,57,Yes,,3.187125276,,8.592088473,,8.592088473
25,Caution,10.6,500,74,Yes,,59.3857636,,219.9673135,,205.0617943
28,Caution,11.2,500,28,Yes,1.828298887,-114.2857143,2.754491018,-224.6305419,2.044444444,-224.6305419
72,Stable,1.8,500,66,Yes,,11.82378855,,14.08480269,,14.08480269
42,Normal,4.5,500,58,Yes,-3.567383918,20.50930997,-4.328409481,24.66249588,-4.328409481,24.66249588
58,Normal,,17061,59,Yes,,140.8473905,,521.4615561,,463.6341195
85,Secure,1.1,500,85,Yes,,21.53720804,,21.79769104,,21.79769104
60,Normal,1.8,500,45,Yes,,3.935513679,,99.91621282,,99.91621282
63,Stable,2.3,4571,32,Yes,,-125.7173382,,,,494.1211758
45,Normal,4.5,500,59,Yes,,16.5275047,,173.5648148,,23.85011769
31,Caution,10.6,500,78,Yes,,1.660577881,,1.660577881,,1.660577881
23,Caution,10.6,,44,Yes,,,,,,
31,Caution,,500,40,Yes,,-750.5555556,,-746.4088398,,-750.5555556
32,Caution,10.6,500,83,Yes,-0.473823435,-0.490258703,-3.751006789,-3.404680049,-3.751006789,-3.404680049
72,Stable,,2697,72,Yes,,203.5120989,,940.2875615,,940.2875615
76,Stable,,3291,85,Yes,,30.8173785,,47.37378311,,47.37378311
64,Stable,2.2,1053000,89,No,1.375999917,18.77790989,1.650519999,21.46227048,1.650519999,21.46227048
25,Caution,10.6,500,85,Yes,,43.57700803,,76.23090333,,76.23090333
97,Secure,1,87790,98,No,,,,,,
63,Stable,2.3,2524,41,Yes,,-42.22486239,,-58.55108127,,-56.67541381
76,Stable,,31653,76,Yes,,5.761399014,,18.5275132,,17.22671667
34,Caution,10.8,500,40,Yes,,28,,27.92890823,,28
34,Caution,10.6,500,81,Yes,,4.4381036,,4.515812042,,4.515812042
41,Normal,4.6,500,41,Yes,,,,,,
40,Caution,4.5,658,40,Yes,,110.7634342,,110.7634342,,110.7634342
42,Normal,4.1,500,37,Yes,,-88.0847044,,,,37.59481306
31,Caution,,500,41,Yes,,,,,,
58,Normal,2.3,677,60,Yes,,183.218842,,,,
41,Normal,4.5,1133,45,Yes,-0.596495821,-0.337937114,-0.599331154,-0.343636194,-0.599331154,-0.343636194
68,Stable,2.2,366618,92,Yes,0.131376363,15.70834511,0.138771543,16.70665501,0.137267981,16.70665501
38,Caution,4.5,500,54,Yes,,94.23345218,,363.2144991,,363.2144991
23,Caution,10.6,,66,Yes,,25.32374101,,25.32374101,,25.32374101
40,Caution,4.5,500,32,Yes,-95.89242054,-29.55794206,,,-95.89242054,-29.55794206
23,Caution,10.6,,42,Yes,-9.035744637,33.20669251,-12.31577032,43.93172127,-12.31577032,43.93172127
72,Stable,1.8,27585,85,Yes,,27.1769051,,63.43356292,,61.73592343
66,Stable,1.8,67682,63,Yes,,2.834532883,,5.622952721,,4.899513148
32,Caution,10.8,500,32,Yes,,1.961531137,,,,1.961531137
96,Secure,1,248005,96,Yes,,26.78328526,,31.56071957,,27.10214384
38,Caution,4.5,500,38,Yes,58.03197268,10.39346696,60.8165257,11.62308012,58.03197268,10.39346696
63,Stable,1.8,2120,60,Yes,,6.537939987,,23.77927972,,23.06434247
44,Normal,,23796,49,Yes,,108.8214299,,429.062832,,388.8703457
41,Normal,4.5,2428,41,Yes,,-0.030861575,,-0.300853545,,-0.035518946
85,Secure,,14311,54,Yes,6.471355388,8.502386902,7.138156039,9.473295545,7.138156039,9.473295545
49,Normal,4.6,1949,59,Yes,,11.54815365,,146.4533887,,142.6486069
34,Caution,10.8,500,34,Yes,,35.0069735,,,,
98,Secure,1,23843,99,Yes,,20.53783614,,34.78966049,,34.78966049
62,Stable,2.2,7785,74,Yes,,22.34907618,,35.77467248,,31.01125357
85,Secure,1.1,120072,85,Yes,,41.16231099,,125.0864288,,93.44131145
21,Caution,10.6,,32,Yes,,-37.87556865,,,,106.8429181
85,Secure,1.1,123310,76,Yes,,17.03563227,,19.89096266,,19.76009833
49,Normal,4.6,500,49,Yes,,2.490868457,,,,-8.33113804
54,Normal,4.5,1026,54,Yes,,48.7433208,,53.16783594,,53.16783594
32,Caution,10.8,500,34,Yes,,25.76524995,,27.18401487,,27.18401487
38,Caution,4.5,987,54,Yes,,127.3597382,,296.3744396,,284.855946
76,Stable,1.8,8745,63,Yes,,3.087928244,,7.097655027,,3.407643312
99,Secure,1,173783,78,Yes,,-13.79346731,,-17.98216783,,-17.97634868
41,Normal,4.5,500,45,Yes,,-0.422559683,,-6.3832021,,-0.449541217
28,Caution,10.8,500,28,Yes,-12.97771192,-54.94173228,,,-13.3545108,-55.12229034
22,Caution,10.8,,44,Yes,,74.38789729,,,,
34,Caution,10.8,500,34,Yes,,,,,,
76,Stable,1.8,594,59,Yes,,145.5042413,,420.2417247,,377.2358518
41,Normal,4.5,1357,66,Yes,,-0.456501153,,-0.755433672,,-0.729806893
44,Normal,4.5,2886,31,Yes,,8.56957108,,8.978078252,,8.978078252
24,Caution,10.6,,66,Yes,,2.819586053,,4.925190296,,4.925190296
28,Caution,10.8,500,28,Yes,-18.27203736,709.7799511,,,-18.27203736,709.7799511
63,Stable,1.8,1715,58,Yes,,84.4698315,,193.6010492,,192.2361922
25,Caution,10.8,500,32,Yes,,-415,,-415,,-415
22,Caution,10.8,,28,Yes,,0.03565511,,0.035655858,,0.035655858
82,Secure,,1145,54,Yes,,70.1366298,,220.966325,,220.966325
22,Caution,10.6,,45,Yes,,-23.07978288,,,,-23.16763696
23,Caution,10.6,,45,Yes,,-37.92637263,,,,70.37261479
23,Caution,10.6,,41,Yes,6.379385553,6.406360953,11.8162696,11.82882015,11.81584293,11.8283454
68,Stable,2.2,152274,92,No,,16.81806003,,55.54183984,,20.42196741
54,Normal,4.5,2274,41,Yes,,45.50795829,,58.83689798,,58.83689798
38,Caution,4.5,500,76,Yes,,63.05580159,,156.9790518,,156.9790518
21,Caution,10.8,,54,Yes,,146.8544963,,271.7857143,,271.7857143
21,Caution,10.8,,31,Yes,,-6.340677248,,,,11.64584501
32,Caution,10.8,500,34,Yes,,29.62962963,,31.86012628,,31.86012628
22,Caution,10.8,,25,Yes,,-322.4105461,,,,
20,High Risk,10.8,,41,Unconfirmed,,5.58977153,,,,
28,Caution,10.8,500,25,Yes,,56.69829067,,,,
23,Caution,10.8,,38,Yes,,71.69396531,,94.36548062,,94.36548062
31,Caution,10.8,500,26,Yes,,-117.1237968,,,,379.0192128
45,Normal,4.5,2823,82,Yes,,126.8650201,,298.8490115,,270.7485651
32,Caution,10.8,500,32,Yes,,,,,,
23,Caution,10.6,,66,Yes,5.109251456,4.914839272,7.308359788,7.517192957,5.180535636,4.981151433
25,Caution,10.8,500,32,Yes,52.28640193,24.22997947,52.28640193,24.22997947,52.28640193,24.22997947
23,Caution,10.6,,41,Yes,,-0.052171645,,,,1.812688822
22,Caution,10.6,,51,Yes,,-3.695617271,,-6.082182417,,-6.082182417
54,Normal,4.5,12732,54,Yes,,86.73649402,,109.4953712,,109.4953712
34,Caution,10.8,500,38,Yes,,241.9620173,,897.8199387,,897.8199387
63,Stable,,13092,63,Yes,,6.844205587,,13.50191019,,13.46664763
97,Secure,1,36856,96,Yes,,7.85713152,,20.19408587,,16.62679738
25,Caution,10.6,500,45,Yes,,20.84940696,,26.82297406,,26.82297406
47,Normal,4.1,8015,74,Yes,-0.648428308,57.6367305,-0.806010125,125.8944785,-0.806010125,125.8944785
50,Normal,4.2,172642,55,Yes,10.88127814,92.23395987,58.62488583,98.43066009,58.62488583,98.43066009
96,Secure,1,21843,62,Yes,,6.917025747,,,,9.063057435
54,Normal,4.5,1242,31,Yes,,-247.8881861,,-559.3462247,,-559.3462247
32,Caution,10.8,500,45,Yes,,96.5287332,,118.2089165,,118.2089165
34,Caution,10.6,500,21,Yes,,,,,,100.3197842
45,Normal,4.5,928,38,Yes,,218.7947676,,441.1643339,,441.1643339
54,Normal,4.5,3910,45,Yes,,19.8476824,,19.94152118,,19.94152118
31,Caution,10.8,500,31,Yes,,,,,,
45,Normal,4.5,1523,45,Yes,,23.72463668,,25.313314,,25.313314
25,Caution,10.8,500,28,Yes,,1.557896616,,,,-4.596944152
34,Caution,10.8,811,28,Yes,,-17.60629669,,-168.9710405,,-106.462942
45,Normal,4.5,665,41,Yes,,244.1453026,,943.447205,,730.4400096
41,Normal,4.5,500,41,Yes,,-1.820728291,,-4,,-4
31,Caution,10.8,500,45,Yes,,4.745721568,,4.820019724,,4.820019724
23,Caution,10.6,,71,Yes,,22.55536084,,35.75685942,,34.90046048
78,Stable,2.2,13972,90,Yes,,10.72643233,,158.4073657,,13.06919386
59,Normal,,15317,66,Yes,,-2.695743923,,-3.368891862,,-3.368891862
54,Normal,4.6,4504,54,Yes,,2.947687877,,62.68154826,,8.5135122
34,Caution,10.8,500,38,Yes,,40.95648672,,,,96.41465042
38,Caution,4.5,500,38,Yes,,0.130044423,,2.020691885,,0.251579922
31,Caution,10.8,500,31,Yes,,,,,,
45,Normal,4.1,500,43,Yes,-4.052039438,-0.371098175,,,-4.206981319,-0.437050041
23,Caution,10.6,,40,Yes,,40.63034755,,467.257613,,286.6770752
30,Caution,9.9,500,28,Yes,-6.221077872,210.0988432,-489.6239554,,-489.6239554,
29,Caution,10.8,500,45,Yes,-119.9520192,46.5867364,-119.9520192,55.72488604,-119.9520192,55.72488604
27,Caution,10.8,500,45,Yes,,81.24629879,,128.1329598,,128.1329598
58,Normal,1.8,59287,63,Yes,,5.07229995,,29.12684847,,6.792216625
21,Caution,10.6,,21,Yes,-7.807807808,397.5798319,-7.963246554,,-7.963246554,
41,Normal,4.5,1043,41,Yes,,15.13323752,,31.93139448,,31.93139448
29,Caution,10.8,500,29,Yes,,,,,,
45,Normal,4.5,2437,45,Yes,,45.65762974,,117.4674665,,73.44589122
38,Caution,4.5,500,28,Yes,,-50.97169176,,,,431.7316841
22,Caution,10.6,,45,Yes,,-1.555494632,,-4.531685271,,-3.624599755
24,Caution,10.8,,69,Yes,,32.44149986,,55.51494977,,47.01196033
29,Caution,10.8,500,29,Yes,-47.81803211,15.49133897,-47.81803211,15.49133897,-47.81803211,15.49133897
31,Caution,10.8,500,34,Yes,,6.14208585,,823.655914,,823.655914
22,Caution,10.6,,42,Yes,,138.3377092,,284.269625,,284.269625
26,Caution,10.8,500,29,Yes,,29.97144055,,,,29.97144055
25,Caution,10.8,500,38,Yes,,2.251599062,,,,-20.99462864
76,Stable,,154157,69,Yes,,71.21325086,,101.4523337,,101.4523337
26,Caution,10.8,500,31,Yes,-41.01592115,45.56694813,,,129.4258373,
22,Caution,10.6,,40,Yes,,3.797707536,,7.485417281,,7.406016189
20,High Risk,10.8,,29,Unconfirmed,,,,,,
35,Caution,9.9,500,38,Yes,-14.04358354,16.94623656,,98.25436409,106.4220183,98.25436409
29,Caution,10.8,500,31,Yes,-78.72405372,-18.60310052,-78.72405372,-18.95702395,-78.72405372,-18.95702395
41,Normal,4.5,2282,41,Yes,,4.803013336,,11.70327558,,11.70327558
35,Caution,10.8,500,45,Yes,,253.1533278,,,,878.4356602
20,High Risk,,,31,Yes,,-337.8209577,,,,115.835812
31,Caution,10.8,500,34,Yes,2.5510182,1.295838297,382.8705959,,32.45344821,24.46821516
45,Normal,4.5,500,34,Yes,,247.1799271,,,,
35,Caution,10.8,500,32,Yes,,10.75817735,,,,-13.80263924
35,Caution,10.8,500,40,Yes,,-9.135100561,,-22.47438543,,-22.47438543
45,Normal,4.5,1585,45,Yes,,7.583821181,,9.491773796,,9.491773796
38,Caution,4.6,702,69,Yes,,45.95528388,,57.91500942,,57.91500942
41,Normal,4.5,500,31,Yes,,411.6353401,,,,
21,Caution,10.6,,35,Yes,,60.413423,,118.6532206,,118.6532206
22,Caution,10.6,,23,Yes,,-18.81486676,,,,393.979442
21,Caution,10.6,,22,Yes,,97.04773869,,,,664.516129
41,Normal,4.5,535,29,Yes,,98.26855124,,98.26855124,,98.26855124
59,Normal,,16705,21,Yes,140.2716811,168.4965556,204.0828822,284.805986,204.0828822,284.805986
21,Caution,10.6,,41,Yes,,-26.07625919,,,,-204.8058517
22,Caution,10.6,,32,Yes,,60.17254061,,76.14085207,,75.99211404
59,Normal,1.8,903,42,Yes,,15.72012556,,15.72012556,,15.72012556
22,Caution,10.6,,21,Yes,,,,,,
35,Caution,10.8,500,41,Yes,,0.126124455,,0.176339401,,0.176339401
35,Caution,10.8,2185,69,Yes,,8.530254488,,9.204379784,,9.022125111
40,Caution,4.1,500,36,Yes,-18.36043175,,,,3.894496756,-35.29505779
74,Stable,2.2,93511,74,Yes,,,,,,
29,Caution,10.8,500,31,Yes,,12.91048593,,315.5,,280.4444444
45,Normal,4.5,2783,45,Yes,,14.08087979,,14.71575961,,14.71575961
21,Caution,10.8,,31,Yes,,55.54079976,,55.54079976,,55.54079976
21,Caution,10.6,,23,Yes,,-26.08537913,,-226.0216556,,-226.0216556
29,Caution,10.8,500,31,Yes,-9.0367428,28.36008024,-9.0367428,103.0054645,-9.0367428,103.0054645
22,Caution,10.8,,32,Yes,,80.68761751,,,57.01817141,-50
35,Caution,10.8,500,45,Yes,,44.71178813,,56.75675676,,54.59733672
31,Caution,10.8,500,38,Yes,,9.111927666,,20.49210771,,20.49210771
34,Caution,10.8,500,45,Yes,,28.50539291,,42.52873563,,42.52873563
43,Normal,4.6,500,43,Yes,,8.560152141,,367.7567762,,363.3461117
38,Caution,4.5,500,38,Yes,,108.311934,,,,151.0365624
89,Secure,0.9,383384,97,Yes,,20.92261864,,23.90314738,,23.64296511
45,Normal,4.5,890,32,Yes,,75.28216941,,,,
35,Caution,10.8,500,35,Yes,,13.03494857,,66.70012907,,20.24550559
45,Normal,4.5,1649,29,Yes,,49.78332285,,54.98513915,,49.78332285
31,Caution,10.8,500,31,Yes,,21.05095703,,,,
28,Caution,10.8,500,26,Yes,,163.7225247,,394.1262136,,394.1262136
21,Caution,10.8,,37,Yes,,40.20832197,,44.56151661,,44.54715727
45,Normal,4.5,931,26,Yes,,10.9263658,,20.81447964,,20.81447964
64,Stable,2.2,9336,88,Yes,-0.31587784,-1.003728644,-0.79905392,-2.499286552,-0.79905392,-2.499286552
38,Caution,4.5,545,42,Yes,,117.1453365,,256.1653834,,185.9621702
60,Normal,1.8,500,35,Yes,,100.1056469,,713.8109306,,713.8109306
31,Caution,10.8,500,42,Yes,,248.8836765,,956.8804275,,956.8804275
49,Normal,4.6,847,44,Yes,,-14.49577452,,-26.26059474,,-26.26059474
45,Normal,4.5,2271,35,Yes,,-0.244394208,,-0.333305558,,-0.333305558
29,Caution,10.8,500,42,Yes,-20.01525165,31.69801394,-20.01525165,34.91994494,-20.01525165,34.91994494
31,Caution,10.8,500,25,Yes,,-0.753348214,,-0.753348214,,-0.753348214
38,Caution,4.5,500,29,Yes,,-2.715383594,,,,-2.945297243
39,Caution,4.1,500,98,Yes,,,,,,
24,Caution,11.2,,28,Yes,,5.037388844,,5.037388844,,5.037388844
37,Caution,4.1,500,45,Yes,-71.19552818,11.89762434,-249.5662152,12.27442026,-249.5662152,12.27442026
26,Caution,10.8,500,22,Yes,,-4.374802818,,,,-4.404913172
38,Caution,4.5,1863,42,Yes,,-7.572695874,,-8.592289055,,-8.592289055
22,Caution,10.6,,46,Yes,,17.33200304,,282.5325409,,232.6856291
18,High Risk,17.2,,19,Yes,,3.729681123,,99.96292177,,5.208454078
38,Caution,4.5,848,26,Yes,,-133.6083104,,-469.7099893,,-469.7099893
38,Caution,4.5,500,25,Yes,,-49.73123262,,-49.73123262,,-49.73123262
25,Caution,10.8,500,25,Yes,,,,,,
29,Caution,10.8,3296,27,Yes,,-7.690632503,,-23.30736293,,-23.30736293
44,Normal,4.6,567,41,Yes,76.41752577,,,,,
32,Caution,10.8,3914,35,Yes,,-0.909527273,,-2.904306065,,-1.126055959
41,Normal,4.6,500,38,Yes,,94.33546102,,,,580.3453947
35,Caution,10.8,565,42,Yes,,21.52466368,,79.18781726,,63.03030303
23,Caution,10.8,,22,Yes,,-78.70910929,,,,25.17026669
69,Stable,1.8,3718,38,Yes,,154.7227599,,228.0939391,,228.0939391
28,Caution,10.8,500,26,Yes,,-1.286054118,,-9.031584443,,-9.031584443
26,Caution,10.8,500,42,Yes,,23.22464837,,29.15933438,,28.68118187
22,Caution,10.6,,41,Yes,,18.26383062,,118.7722902,,63.85256889
35,Caution,10.8,500,22,Yes,,-10.8709234,,,,98.08342728
32,Caution,10.8,500,32,Yes,-80.50595238,-86.99891658,,,-416.1538462,-750.4672897
40,Caution,4.5,7957,49,Yes,,73.59444706,,91.69465226,,91.69465226
37,Caution,4.6,500,58,Yes,,8.222365176,,,,24.09816491
27,Caution,10.8,4966,24,Yes,,4.023306628,,,,
27,Caution,10.8,500,42,Yes,,60.9207687,,76.40098037,,76.36004083
20,High Risk,,,18,Yes,,3.274559194,,39.39393939,,39.39393939
31,Caution,10.6,500,26,Yes,,134.0556584,,562.0149853,,562.0149853
21,Caution,10.6,,40,Yes,,43.84156034,,48.63306381,,48.63306381
26,Caution,10.8,807,26,Yes,,,,,,
25,Caution,10.8,500,23,Yes,,,,,,
42,Normal,4.5,2051,38,Yes,,15.86736424,,67.2518222,,17.57195354
35,Caution,,500,31,Yes,-4.507106832,-1.700530917,-35.08208423,-11.19873817,-35.08208423,-11.19873817
38,Caution,4.5,500,31,Yes,,242.7672539,,,,
49,Normal,4.6,12628,44,Yes,,17.32695319,,36.87259008,,23.79265142
22,Caution,10.8,,21,Yes,-144.2231076,-17.36111111,,,28.9407062,5.563423022
68,Stable,2.2,43371,86,Yes,0.597347054,3.694210641,3.462580038,19.61246666,3.462580038,18.96984989
24,Caution,10.8,,23,Yes,-162.5269719,42.97075423,-666.5683383,42.97075423,-666.5683383,42.97075423
26,Caution,10.8,500,24,Yes,,31.79453836,,,,
27,Caution,10.8,500,24,Yes,,-0.707588274,,,,5.760499432
26,Caution,10.8,500,38,Yes,,21.16077866,,26.04259095,,26.04259095
25,Caution,10.8,500,22,Unconfirmed,,7.652890721,,,,
26,Caution,10.8,500,24,Yes,,62.75316798,,85.25603296,,85.25603296
24,Caution,10.8,,38,Yes,-48.87248255,100.0892129,-50.0257043,125.9203438,-50.0257043,125.9203438
24,Caution,10.8,,24,Yes,,38.51116625,,887.8718535,,887.8718535
26,Caution,10.8,500,24,Yes,,-9.479452055,,-9.480173529,,-9.480173529
26,Caution,10.8,500,28,Yes,,120.8915754,,230.2323908,,230.2323908
26,Caution,10.8,500,38,Yes,,72.91173209,,88.80699063,,88.62963086
25,Caution,10.8,500,49,Yes,,381.8,,,,
38,Caution,4.5,3216,38,Yes,,73.93030794,,88.4501385,,88.4501385
23,Caution,10.8,,26,Yes,-0.545757072,24.61480112,-0.545757072,25.8192849,-0.545757072,24.61480112
25,Caution,10.8,500,23,Yes,-0.228986605,0.26968531,-0.228986605,0.26968531,-0.228986605,0.26968531
32,Caution,10.8,2461,38,Yes,,0.791695837,,1.699758768,,1.519348472
26,Caution,10.8,500,38,Yes,,50.19898793,,55.49194418,,55.49194418
96,Secure,1,100066,64,Yes,,12.79487267,,23.4559562,,23.4559562
21,Caution,10.8,,21,Yes,,,,,,18.73692246
47,Normal,4.2,33986,86,Yes,1.65302267,16.45277207,6.363636364,82.65635074,6.363636364,82.65635074
22,Caution,10.8,,25,Yes,,162.2377622,,,,
13,High Risk,17.5,,41,Yes,,8.648222875,,42.31407349,,34.48463742
22,Caution,10.6,,40,Yes,,,,,,
23,Caution,10.8,,23,Yes,,-18.31042166,,-18.31042166,,-18.31042166
21,Caution,10.6,,22,Yes,,6.811213316,,270.4347826,,270.4347826
40,Caution,4.1,500,45,Yes,,270.4582385,,,,
28,Caution,10.8,500,38,Yes,,16.12976717,,52.57686024,,17.90229594
23,Caution,10.8,,23,Yes,,207.7333333,,207.7333333,,207.7333333
32,Caution,10.8,1033,25,Yes,,-3.224738445,,,,20.38509837
44,Normal,4.6,3488,44,Yes,,48.40820265,,49.55618452,,49.55618452
22,Caution,10.8,,22,Yes,,-23.90233959,,-540.9155429,,-28.60440241
20,High Risk,10.8,,27,Yes,,61.09839817,,281.0526316,,281.0526316
31,Caution,10.6,500,41,Yes,,23.55403349,,797.1969697,,797.1969697
21,Caution,10.8,,21,Yes,,-89.1811625,,,,36.74182835
24,Caution,10.8,,26,Yes,,68.71014655,,87.36013655,,83.68987601
24,Caution,10.8,,24,Yes,,-13.36214659,,,,141.6030534
60,Normal,,930,38,Yes,,92.58490286,,92.58490286,,92.58490286
38,Caution,4.5,4687,38,Yes,,146.0386464,,265.842775,,265.842775
23,Caution,10.8,,38,Yes,,18.81341432,,26.06217187,,26.06217187
54,Normal,4.6,500,45,Yes,,17.44759556,,57.75510204,,57.75510204
38,Caution,4.5,500,38,Yes,,78.80395026,,97.04954955,,97.04954955
20,High Risk,10.6,,22,Yes,,179.5800978,,310.6467662,,310.6467662
38,Caution,4.5,500,38,Yes,,53.14403616,,228.613694,,100.726257
23,Caution,10.8,,23,Yes,,,,,,
21,Caution,10.6,,40,Yes,,128.8888591,,,,
21,Caution,10.6,,27,Yes,,-37.21032297,,-37.95472058,,-37.90909557
26,Caution,10.8,500,38,Yes,,10.11362042,,11.63412554,,11.63412554
38,Caution,4.5,1558,38,Yes,,115.9825665,,169.7127727,,169.7127727
27,Caution,10.8,935,27,Yes,,22.23686936,,90.1979956,,90.1979956
24,Caution,10.8,,35,Yes,,75.92034245,,96.39852538,,96.39852538
31,Caution,10.6,500,32,Yes,,182.2194942,,392.3971661,,363.5642206
31,Caution,10.6,500,54,Yes,,172.282886,,627.5836431,,627.5836431
24,Caution,10.8,,24,Yes,,-11.89571823,,-257.8110384,,-257.8110384
26,Caution,,500,25,Yes,6.792376318,-44.46130501,17.33954451,-93.94371215,6.792376318,-44.46130501
23,Caution,,,22,Yes,,99.62783774,,484.4372059,,484.4372059
32,Caution,10.8,634,21,Yes,,3.208276727,,3.470298988,,3.284652009
38,Caution,4.5,2435,38,Yes,,155.5672288,,262.2549755,,262.2549755
23,Caution,10.8,,23,Yes,,15.66666667,,15.66666667,,15.66666667
37,Caution,4.6,500,34,Yes,,-20.03088304,,-254.2388332,,-254.2388332
21,Caution,10.6,,22,Yes,,187.3333333,,187.3333333,,187.3333333
38,Caution,4.5,500,23,Yes,,37.6,,37.6,,37.6
38,Caution,4.5,1995,38,Yes,,22.5909476,,23.65994893,,23.65994893
31,Caution,10.8,500,22,Yes,,-37.79264214,,,,27.76412776
23,Caution,10.8,,24,Yes,,481.556148,,,,
22,Caution,10.6,,45,Yes,,317.6862925,,,,
23,Caution,10.8,,23,Yes,,,,,,
35,Caution,10.8,500,21,Yes,,-685.3917663,,,,145.012644
24,Caution,10.8,,24,Yes,,0.757575758,,100,,100
23,Caution,10.8,,25,Yes,-116.2,-51.38568129,,,-116.2,-51.38568129
21,Caution,10.6,,41,Yes,,33.82901981,,121.6887151,,121.6887151
49,Normal,4.6,500,49,Yes,,7.108389779,,62.11428571,,62.11428571
60,Normal,,1656,59,Yes,,26.35988098,,53.24425254,,53.24425254
31,Caution,10.8,500,38,Yes,,2.124880258,,3.623941779,,2.444155064
23,Caution,10.8,,23,Yes,,,,,,
31,Caution,10.6,500,29,Yes,,37.32917607,,83.11669129,,83.11669129
25,Caution,10.6,500,35,Yes,,265.8389767,,,,832.6001571
22,Caution,10.8,,26,Yes,,79.86651835,,,,
23,Caution,10.8,,23,Yes,,14.43076923,,14.43076923,,14.43076923
28,Caution,10.8,500,21,Yes,,,,,,
43,Normal,4.1,500,42,Yes,,272.6227641,,,,
23,Caution,10.8,,23,Yes,,872.6872247,,872.6872247,,872.6872247
24,Caution,10.8,,24,Yes,,385.9113622,,,,
38,Caution,4.5,3984,23,Yes,,87.06900697,,138.874543,,138.874543
25,Caution,10.8,500,22,Yes,,-56.82701652,,-728.6604361,,-728.6604361
31,Caution,10.8,500,21,Yes,,,,,,-507.4960547
19,High Risk,10.8,,26,Yes,,100,,,,-476.7309875
19,High Risk,10.8,,21,Yes,,-111.4562233,,,,22.28622862
26,Caution,10.8,500,38,Yes,,37.04908262,,59.7917233,,55.4977582
59,Normal,,19602,59,Yes,,32.87130531,,158.498082,,50.53151458
23,Caution,10.8,,21,Yes,,-11.49365778,,-11.49365778,,-11.49365778
32,Caution,10.8,500,35,Yes,,138.9835242,,271.9672131,,271.9672131
21,Caution,10.6,,22,Yes,,50.48380311,,55.83992555,,55.83992555
23,Caution,10.6,,21,Yes,,,,,,
22,Caution,10.6,,21,Yes,,,,,,
22,Caution,10.8,,22,Yes,,207.6263108,,,,-272.25
31,Caution,10.8,500,38,Yes,,137.7096958,,252.9772787,,252.9772787
22,Caution,10.8,,38,Yes,,17.96400809,,22.0263742,,22.0263742
22,Caution,10.8,,38,Yes,,23.71916509,,23.71916509,,23.71916509
22,Caution,10.8,,38,Yes,,100.4479283,,151.9480519,,151.9480519
23,Caution,10.6,,21,Yes,,,,,,
43,Normal,4.1,500,43,Yes,-1.520462896,101.0317427,-1.520462896,101.0317427,-1.520462896,101.0317427
